names	scores	pvals_adj	group
C16orf80	-0.10393526	0.999963303507041	2
MANEA-AS1	-0.103985734	0.9999810907733624	0
RPH3A	-0.104011506	0.999963303507041	2
SPATA7	-0.104011506	0.999963303507041	2
SCGB1C1	-0.104011506	0.999963303507041	2
RP1-315G1.3	-0.104011506	0.999963303507041	2
CXCL3	-0.104011506	0.999963303507041	2
RFPL2	-0.104011506	0.999963303507041	2
SLC22A4	-0.104011506	0.999963303507041	2
ARHGAP33	-0.104011506	0.999963303507041	2
DNASE1L3	-0.104011506	0.999963303507041	2
ATAD3C	-0.104011506	0.999963303507041	2
CLEC4C	-0.104011506	0.999963303507041	2
PLCL1	-0.104011506	0.999963303507041	2
ZNF841	-0.104011506	0.999963303507041	2
FBXL14	-0.104011506	0.999963303507041	2
FAXDC2	-0.104011506	0.999963303507041	2
PROK2	-0.104011506	0.999963303507041	2
RP11-701P16.5	-0.104011506	0.999963303507041	2
CLEC1B	-0.104252025	1.0	4
LZTS2	-0.104252025	1.0	4
AC092295.7	-0.104252025	1.0	4
RP11-162G10.5	-0.104252025	1.0	4
ACPP	-0.104252025	1.0	4
RP5-894A10.2	-0.104252025	1.0	4
AC147651.3	-0.104252025	1.0	4
CXCL10	-0.104252025	1.0	4
SLC16A5	-0.104252025	1.0	4
CAMK2G	-0.1043444	0.9998635999843186	3
ARHGAP21	-0.104359835	1.0	1
ANKRD27	-0.10492334	0.9980339765977769	7
WDYHV1	-0.10492334	0.9980339765977769	7
RP5-1028K7.2	-0.10492334	0.9980339765977769	7
CLYBL	-0.10492334	0.9980339765977769	7
TAF6L	-0.10492334	0.9980339765977769	7
ALKBH4	-0.10502349	1.0	1
NARG2	-0.10515533	0.999963303507041	2
CLEC10A	-0.1051804	0.9998885227712205	5
SYVN1	-0.105417445	1.0	4
RARS	-0.10547042	1.0	4
DPY19L4	-0.105641164	0.9989176757928435	6
MYL9	-0.105641164	0.9989176757928435	6
RP11-706O15.1	-0.105641164	0.9989176757928435	6
SLC2A13	-0.105641164	0.9989176757928435	6
ABCB1	-0.105641164	0.9989176757928435	6
ORC2	-0.106489785	0.999963303507041	2
NBR1	-0.106582865	1.0	4
CHERP	-0.10679277	0.9998885227712205	5
SIN3A	-0.10690919	0.999963303507041	2
MKKS	-0.1070142	0.9980339765977769	7
IL1RAP	-0.107023574	0.999963303507041	2
ORC2	-0.10720428	0.9980339765977769	7
USP19	-0.10720428	0.9980339765977769	7
TRMT61A	-0.10720428	0.9980339765977769	7
CXCL2	-0.10720428	0.9980339765977769	7
YWHAG	-0.10720428	0.9980339765977769	7
ABCC10	-0.107222736	0.9998885227712205	5
ZNF628	-0.10754521	0.9998885227712205	5
TREML1	-0.10755736	0.999963303507041	2
AC093323.3	-0.10821797	0.9998635999843186	3
SNRNP27	-0.10842494	0.9999810907733624	0
PRKCD	-0.10854289	1.0	4
TCL1B	-0.10858112	0.9998635999843186	3
GNG3	-0.10858112	0.9998635999843186	3
ZNF503	-0.10858112	0.9998635999843186	3
S100P	-0.10858112	0.9998635999843186	3
AEBP1	-0.10858112	0.9998635999843186	3
ACVR2A	-0.10858112	0.9998635999843186	3
REPS2	-0.10858112	0.9998635999843186	3
MCF2L	-0.10858112	0.9998635999843186	3
MAP2K7	-0.1087393	0.999963303507041	2
GFER	-0.10877127	0.9989176757928435	6
VAPA	-0.10877127	0.9989176757928435	6
GBP1	-0.10896667	1.0	4
NECAB3	-0.10919922	0.9999810907733624	0
BZRAP1-AS1	-0.109218426	0.9989176757928435	6
MAP3K7	-0.10927309	0.999963303507041	2
RPL39L	-0.109485224	0.9980339765977769	7
SCAI	-0.109485224	0.9980339765977769	7
HEMK1	-0.109485224	0.9980339765977769	7
RP11-138A9.2	-0.109485224	0.9980339765977769	7
GTF2H2	-0.109485224	0.9980339765977769	7
ENTPD3-AS1	-0.109485224	0.9980339765977769	7
POMT1	-0.109485224	0.9980339765977769	7
NF1	-0.109485224	0.9980339765977769	7
NEK8	-0.1095538	0.9989176757928435	6
LRIG2	-0.1095538	0.9989176757928435	6
ZNF528	-0.1095538	0.9989176757928435	6
C5AR2	-0.10961217	0.9999810907733624	0
PLA2G4C	-0.10961217	0.9999810907733624	0
PDZK1IP1	-0.109663785	0.9999810907733624	0
MMP9	-0.109663785	0.9999810907733624	0
TGFB1I1	-0.109663785	0.9999810907733624	0
RP11-390B4.5	-0.1097154	0.9999810907733624	0
ABCC10	-0.1097154	0.9999810907733624	0
HGD	-0.1097154	0.9999810907733624	0
CR1	-0.10976702	0.9999810907733624	0
CTNNB1	-0.10980254	0.9998885227712205	5
TMX3	-0.110178754	0.9998885227712205	5
ZNF718	-0.11043721	0.9998635999843186	3
MAT2A	-0.11060755	0.999963303507041	2
PHACTR4	-0.11069775	1.0	1
CLPX	-0.110863656	1.0	1
FCAR	-0.11109243	0.9998885227712205	5
ZNF256	-0.11109243	0.9998885227712205	5
IQCE	-0.11109243	0.9998885227712205	5
PRSS57	-0.11109243	0.9998885227712205	5
SPTSSB	-0.11109243	0.9998885227712205	5
TBXA2R	-0.11109243	0.9998885227712205	5
PTCH1	-0.11109243	0.9998885227712205	5
CDC42BPB	-0.11109243	0.9998885227712205	5
LAMP3	-0.11109243	0.9998885227712205	5
INVS	-0.11109243	0.9998885227712205	5
RP11-950C14.3	-0.11126185	1.0	1
CCDC122	-0.11126185	1.0	1
CAMK2N1	-0.11126185	1.0	1
SNTA1	-0.11126185	1.0	1
AP001462.6	-0.11126185	1.0	1
RP11-219B17.1	-0.11126185	1.0	1
RP11-142C4.6	-0.11126185	1.0	1
LY6G6F	-0.11126185	1.0	1
PRICKLE1	-0.11126185	1.0	1
RP11-432I5.1	-0.11126185	1.0	1
RP11-527L4.5	-0.11126185	1.0	1
CRIP3	-0.11126185	1.0	1
YES1	-0.11126185	1.0	1
PPIL2	-0.11128455	0.9998635999843186	3
ATXN3	-0.111341394	0.9999810907733624	0
RP11-792A8.4	-0.1116778	0.9989176757928435	6
NARG2	-0.1116778	0.9989176757928435	6
EOGT	-0.111759596	1.0	1
ARHGEF7	-0.11176617	0.9980339765977769	7
NR2C1	-0.11176617	0.9980339765977769	7
DPH6	-0.11183177	0.9999810907733624	0
RNF125	-0.11201317	0.9989176757928435	6
DPY19L4	-0.1120512	0.9998635999843186	3
GOLGA1	-0.11219806	1.0	4
PTCH1	-0.112709284	0.9999810907733624	0
PRRG2	-0.11293969	1.0	4
DENND5B	-0.11293969	1.0	4
FCAR	-0.11293969	1.0	4
CMTM5	-0.11293969	1.0	4
CDC42BPB	-0.11293969	1.0	4
ZNF256	-0.11293969	1.0	4
TMEM40	-0.11293969	1.0	4
AP001189.4	-0.11293969	1.0	4
FCGR3B	-0.11293969	1.0	4
URB2	-0.11293969	1.0	4
KCNE1	-0.11293969	1.0	4
LAMP3	-0.11293969	1.0	4
CDC42BPB	-0.113070615	0.9999810907733624	0
RABL2A	-0.11310029	0.9998635999843186	3
SLC19A1	-0.11315159	1.0	4
GOLGA1	-0.11325282	1.0	1
BANP	-0.11331051	1.0	4
PRSS57	-0.11338033	0.9999810907733624	0
CMTM5	-0.11338033	0.9999810907733624	0
PPP2R1B	-0.113466434	0.9989176757928435	6
NECAB3	-0.113466434	0.9989176757928435	6
ABCC10	-0.113466434	0.9989176757928435	6
PLD6	-0.113466434	0.9989176757928435	6
C8orf44	-0.113466434	0.9989176757928435	6
RFNG	-0.113665186	0.9998635999843186	3
POLR3E	-0.113725975	0.9998885227712205	5
ABCB1	-0.11374588	0.9998635999843186	3
RABL2A	-0.11376747	0.9999810907733624	0
ZNF397	-0.11404711	0.9980339765977769	7
CASC7	-0.11404711	0.9980339765977769	7
DOHH	-0.11404711	0.9980339765977769	7
SPIN1	-0.11404711	0.9980339765977769	7
BLZF1	-0.11404711	0.9980339765977769	7
MARCH6	-0.11423008	0.9998635999843186	3
PRR5L	-0.11442029	0.999963303507041	2
ZNF493	-0.11447593	1.0	4
KLF11	-0.11479377	1.0	4
TRIP12	-0.11479377	1.0	4
TRIP12	-0.115011506	1.0	1
PHF5A	-0.115109555	0.9999810907733624	0
C16orf58	-0.11522096	0.999963303507041	2
FRY-AS1	-0.1152386	0.9999810907733624	0
AGO4	-0.11539209	0.9998885227712205	5
MKLN1	-0.115525976	0.999963303507041	2
USP25	-0.11564198	1.0	1
ARL2BP	-0.115754746	0.999963303507041	2
OSBPL7	-0.115822054	0.9998885227712205	5
AC005082.12	-0.11585802	0.9999810907733624	0
RP11-421L21.3	-0.11632805	0.9980339765977769	7
CDK19	-0.11632805	0.9980339765977769	7
USP25	-0.11632805	0.9980339765977769	7
TMEM234	-0.11632805	0.9980339765977769	7
KLRC1	-0.11632805	0.9980339765977769	7
ZBTB10	-0.11632805	0.9980339765977769	7
FAM43A	-0.11632805	0.9980339765977769	7
C4orf33	-0.11632805	0.9980339765977769	7
EID2	-0.11642583	0.9999810907733624	0
SERAC1	-0.11701295	0.999963303507041	2
TUBG2	-0.11701295	0.999963303507041	2
ACVR2A	-0.11701295	0.999963303507041	2
KIFC3	-0.11701295	0.999963303507041	2
C2orf88	-0.11701295	0.999963303507041	2
ESAM	-0.11701295	0.999963303507041	2
ZNF503	-0.11701295	0.999963303507041	2
SH3BGRL2	-0.11701295	0.999963303507041	2
S100P	-0.11701295	0.999963303507041	2
INSL3	-0.11701295	0.999963303507041	2
PHF3	-0.11706884	1.0	1
SDCCAG8	-0.117251724	0.9999810907733624	0
TMEM104	-0.11737907	0.9989176757928435	6
DHX34	-0.11737907	0.9989176757928435	6
TKTL1	-0.11737907	0.9989176757928435	6
PDIK1L	-0.11737907	0.9989176757928435	6
OSBPL7	-0.11737907	0.9989176757928435	6
MARCKSL1	-0.11744245	1.0	4
XPNPEP1	-0.11747047	0.999963303507041	2
TAF6L	-0.117919214	1.0	4
RP11-879F14.2	-0.11841314	0.9999810907733624	0
TDRP	-0.11841314	0.9999810907733624	0
RP4-781K5.2	-0.11841314	0.9999810907733624	0
ARHGAP6	-0.11841314	0.9999810907733624	0
DEXI	-0.1185549	1.0	4
ABHD17B	-0.11860899	0.9980339765977769	7
MDS2	-0.11860899	0.9980339765977769	7
PITPNM1	-0.11860899	0.9980339765977769	7
CNEP1R1	-0.11860899	0.9980339765977769	7
TMX2	-0.118628204	0.9998635999843186	3
PBRM1	-0.118727975	1.0	1
RNF26	-0.118749246	0.9998635999843186	3
DENND5B	-0.11889389	1.0	1
AP3M2	-0.11908463	1.0	4
ZNF256	-0.119092986	1.0	1
ZWINT	-0.11935845	1.0	1
PNPLA8	-0.11935845	1.0	1
IL24	-0.11935845	1.0	1
FCGR3B	-0.11942481	1.0	1
TMEM40	-0.11949118	1.0	1
LAMP3	-0.11949118	1.0	1
URB2	-0.119557545	1.0	1
C16orf52	-0.119638	0.9998885227712205	5
SARDH	-0.119638	0.9998885227712205	5
GP1BA	-0.119638	0.9998885227712205	5
HEMGN	-0.119638	0.9998885227712205	5
ZNF615	-0.119638	0.9998885227712205	5
EARS2	-0.119638	0.9998885227712205	5
ZNF175	-0.119638	0.9998885227712205	5
AC074138.3	-0.119638	0.9998885227712205	5
KLHL6	-0.11964373	0.999963303507041	2
MMADHC	-0.11979924	0.9998885227712205	5
SLC20A2	-0.11982301	1.0	1
MRM1	-0.120221205	1.0	1
APH1B	-0.120250046	1.0	4
SERPINE2	-0.12044441	0.999963303507041	2
N4BP2L1	-0.12047789	0.9999810907733624	0
DHX34	-0.12062086	1.0	4
EGFL7	-0.12064569	0.9998635999843186	3
PTGDR2	-0.12064569	0.9998635999843186	3
C3orf18	-0.12064569	0.9998635999843186	3
CCL2	-0.12064569	0.9998635999843186	3
LINC01013	-0.12064569	0.9998635999843186	3
RP11-145M9.4	-0.12064569	0.9998635999843186	3
DISP1	-0.12064569	0.9998635999843186	3
PCP2	-0.12064569	0.9998635999843186	3
ADIPOR2	-0.12088993	0.9980339765977769	7
PEX26	-0.12088993	0.9980339765977769	7
ADAL	-0.12088993	0.9980339765977769	7
ZUFSP	-0.12088993	0.9980339765977769	7
SMC2	-0.12088993	0.9980339765977769	7
MRE11A	-0.12088993	0.9980339765977769	7
TIMM10B	-0.12119663	0.9998885227712205	5
SENCR	-0.121291704	0.9989176757928435	6
RP11-428G5.5	-0.121291704	0.9989176757928435	6
TMEM91	-0.121304125	0.9998885227712205	5
FAM98A	-0.121381216	0.9999810907733624	0
TAF12	-0.12145864	0.9999810907733624	0
NCKAP1L	-0.121493034	0.9998635999843186	3
ATXN7L3B	-0.12151533	1.0	1
TNFRSF9	-0.12158769	0.9999810907733624	0
HIST1H2BJ	-0.12162736	1.0	4
FBXW9	-0.12162736	1.0	4
ITGA2B	-0.12162736	1.0	4
INTS2	-0.12162736	1.0	4
HEMGN	-0.12162736	1.0	4
GP1BA	-0.12162736	1.0	4
SARDH	-0.12162736	1.0	4
PDIK1L	-0.121680334	1.0	4
CISD1	-0.12168034	0.9998885227712205	5
MED9	-0.121794164	0.9999810907733624	0
PRDM2	-0.12196244	0.9989176757928435	6
ZNF404	-0.12200064	0.9999810907733624	0
FRAT1	-0.12205115	1.0	4
ATP6V1D	-0.12231172	1.0	1
ZSWIM6	-0.122380726	0.9998635999843186	3
RFXANK	-0.12260064	0.9980339765977769	7
DMTN	-0.12278422	0.9998635999843186	3
ERV3-1	-0.12282654	0.9999810907733624	0
CEP120	-0.123170875	0.9980339765977769	7
ZNF561	-0.123170875	0.9980339765977769	7
DHX8	-0.123170875	0.9980339765977769	7
RNF26	-0.123170875	0.9980339765977769	7
SNAPIN	-0.12319213	0.9989176757928435	6
TMEM91	-0.123428464	1.0	4
PPIE	-0.123470165	0.9998635999843186	3
HDLBP	-0.123873666	0.9998635999843186	3
IFIT2	-0.12399026	0.999963303507041	2
CXXC1	-0.12431388	0.9998885227712205	5
PSMA1	-0.12436905	1.0	1
ORMDL2	-0.12442181	0.9989176757928435	6
LARS	-0.12456217	0.999963303507041	2
TGFBRAP1	-0.12456217	0.999963303507041	2
DNAJC15	-0.12463451	1.0	1
PELI1	-0.12476136	0.9998635999843186	3
MTRF1	-0.12520434	0.9989176757928435	6
GBGT1	-0.12520434	0.9989176757928435	6
HEXIM2	-0.12520434	0.9989176757928435	6
JAKMIP1	-0.12520434	0.9989176757928435	6
ZNF747	-0.12520434	0.9989176757928435	6
PRR5L	-0.12520434	0.9989176757928435	6
YEATS2	-0.12520434	0.9989176757928435	6
BMPR2	-0.1252052	0.9998635999843186	3
PLEKHB2	-0.12528591	0.9998635999843186	3
NEK8	-0.12532626	0.9998635999843186	3
TTN-AS1	-0.12540695	0.9998635999843186	3
SREBF1	-0.1254473	0.9998635999843186	3
UBE2Q1	-0.12545182	0.9980339765977769	7
SMYD4	-0.12545182	0.9980339765977769	7
RNF25	-0.12545182	0.9980339765977769	7
METTL8	-0.12545182	0.9980339765977769	7
STT3A	-0.12545182	0.9980339765977769	7
ACBD3	-0.12545182	0.9980339765977769	7
TBC1D23	-0.12545182	0.9980339765977769	7
FCER1A	-0.12545182	0.9980339765977769	7
NPHP3	-0.12545182	0.9980339765977769	7
RPN2	-0.12555003	0.9998885227712205	5
TCTA	-0.12562999	1.0	1
ZNF718	-0.1260527	0.9999810907733624	0
PPP2R3C	-0.1261736	0.9998635999843186	3
TAF6L	-0.12637535	0.9998635999843186	3
FAH	-0.1265771	0.9998635999843186	3
RP11-400F19.6	-0.1265771	0.9998635999843186	3
TRIT1	-0.1266973	0.999963303507041	2
METTL8	-0.1268999	0.9998635999843186	3
ORC2	-0.12713662	1.0	4
TBCK	-0.127142	0.9998635999843186	3
SNRNP27	-0.127142	0.9998635999843186	3
PLCL1	-0.1271564	1.0	1
RP11-798G7.6	-0.1271564	1.0	1
ATAD3C	-0.1271564	1.0	1
CTB-152G17.6	-0.1271564	1.0	1
LRRIQ3	-0.1271564	1.0	1
SCGB1C1	-0.1271564	1.0	1
SPATA7	-0.1271564	1.0	1
C19orf33	-0.1271564	1.0	1
RNF25	-0.12730339	0.9998635999843186	3
ELOVL4	-0.12758778	1.0	1
IDH1	-0.12773275	0.9980339765977769	7
PJA1	-0.12773275	0.9980339765977769	7
GOLGB1	-0.12773275	0.9980339765977769	7
KLHL6	-0.12773275	0.9980339765977769	7
CD2AP	-0.12773275	0.9980339765977769	7
OBSCN	-0.12778687	1.0	1
WDR44	-0.12778687	1.0	1
DAGLB	-0.12791738	0.999963303507041	2
SLC35A2	-0.1279842	1.0	4
F13A1	-0.12799363	0.999963303507041	2
ATP10A	-0.12818357	0.9998885227712205	5
LIX1L	-0.12845053	1.0	1
YWHAG	-0.12851393	1.0	4
NF1	-0.1285598	0.9998885227712205	5
NF1	-0.12865944	0.9999810907733624	0
FEM1B	-0.12889172	0.9999810907733624	0
NT5C3A	-0.12893772	1.0	4
BACE2	-0.12911698	0.9989176757928435	6
CLSTN3	-0.12911698	0.9989176757928435	6
GYG1	-0.12925339	0.9980339765977769	7
FBXO11	-0.12928997	0.999963303507041	2
HCFC2	-0.12936151	1.0	4
HEMK1	-0.1297422	0.9998885227712205	5
NSMAF	-0.12989125	1.0	4
GTF2H2	-0.12995718	0.9998885227712205	5
RUNDC1	-0.1300137	0.9980339765977769	7
TMEM102	-0.1300137	0.9980339765977769	7
RCL1	-0.1300137	0.9980339765977769	7
SETD1B	-0.1300137	0.9980339765977769	7
BACH1	-0.1300137	0.9980339765977769	7
AIM2	-0.1300137	0.9980339765977769	7
EGFL7	-0.13001439	0.999963303507041	2
CCL2	-0.13001439	0.999963303507041	2
RP11-398C13.6	-0.13001439	0.999963303507041	2
NEFH	-0.13001439	0.999963303507041	2
ALOX12	-0.13001439	0.999963303507041	2
ATXN10	-0.13004717	0.9998635999843186	3
ABHD12	-0.13005315	0.9999810907733624	0
AP003419.16	-0.13025962	0.9999810907733624	0
WNK1	-0.13028927	0.9998635999843186	3
NMNAT3	-0.13031504	1.0	4
GP9	-0.13031504	1.0	4
MANEA-AS1	-0.13031504	1.0	4
PMEPA1	-0.13031504	1.0	4
ABCC3	-0.13031504	1.0	4
ESAM	-0.13036285	0.9999810907733624	0
FBXO7	-0.13047396	1.0	4
GNE	-0.13056934	0.9999810907733624	0
IL16	-0.13104382	0.999963303507041	2
ATXN7L3B	-0.13179992	0.9989176757928435	6
DLST	-0.13194361	0.9998635999843186	3
ANAPC13	-0.1319679	1.0	1
KIF3A	-0.13229464	0.9980339765977769	7
DUSP10	-0.13229464	0.9980339765977769	7
DNMT3A	-0.13229464	0.9980339765977769	7
KIAA1429	-0.13229464	0.9980339765977769	7
PPIF	-0.13234016	0.999963303507041	2
GFI1B	-0.13271025	0.9998635999843186	3
OSBPL1A	-0.13271025	0.9998635999843186	3
LYSMD4	-0.13271025	0.9998635999843186	3
SLC22A18AS	-0.13271025	0.9998635999843186	3
SEPT5	-0.13271025	0.9998635999843186	3
DLEU7	-0.13271025	0.9998635999843186	3
PRELID2	-0.13271025	0.9998635999843186	3
ISG20L2	-0.13273111	1.0	1
RAD51B	-0.13302961	0.9989176757928435	6
CRTC1	-0.13302961	0.9989176757928435	6
ERCC6L2	-0.13302961	0.9989176757928435	6
TP53BP2	-0.13302961	0.9989176757928435	6
SPARC	-0.13302961	0.9989176757928435	6
CYP27A1	-0.13302961	0.9989176757928435	6
ICOSLG	-0.13302961	0.9989176757928435	6
EOGT	-0.13325521	0.999963303507041	2
ZNF747	-0.13334316	0.9998885227712205	5
RP11-349A22.5	-0.1333875	1.0	4
PLA2G12A	-0.1336383	0.9998635999843186	3
IL1RAP	-0.13366646	0.9999810907733624	0
TRIM16L	-0.13376969	0.9999810907733624	0
SETD5	-0.13392074	0.9998635999843186	3
STT3A	-0.1339611	0.9998635999843186	3
USP30	-0.13397616	0.9999810907733624	0
FBXO11	-0.13404186	0.9998885227712205	5
GTF2B	-0.13432424	0.9998635999843186	3
DPH6	-0.13457559	0.9980339765977769	7
ZNF567	-0.13457559	0.9980339765977769	7
USP38	-0.13457559	0.9980339765977769	7
ATXN1L	-0.13457559	0.9980339765977769	7
FCGR1B	-0.13457559	0.9980339765977769	7
TANGO6	-0.13495691	0.9999810907733624	0
ZNF175	-0.13502072	1.0	1
C3orf38	-0.13508533	0.999963303507041	2
GYS1	-0.13511178	0.9999810907733624	0
RBPJ	-0.13513562	1.0	4
FAM173A	-0.13514583	0.9980339765977769	7
HIST1H2BJ	-0.13521981	1.0	1
HEMGN	-0.13521981	1.0	1
RP11-138A9.2	-0.13529454	1.0	4
IFFO1	-0.13535222	0.999963303507041	2
GP1BA	-0.13548528	1.0	1
ITGA2B	-0.13548528	1.0	1
POLD2	-0.13550644	1.0	4
TMEM102	-0.13558099	0.999963303507041	2
NAA20	-0.13571756	1.0	1
PCNX	-0.13571833	1.0	4
RAB9A	-0.13581711	1.0	1
KPNA1	-0.13582435	0.9989176757928435	6
UBA5	-0.13582435	0.9989176757928435	6
ATP5SL	-0.13613795	0.9998885227712205	5
PPIL2	-0.13614893	1.0	1
PRPS2	-0.1361529	0.999963303507041	2
TADA2A	-0.13618033	0.9998635999843186	3
SLC19A1	-0.13626103	0.9998635999843186	3
PPP1R8	-0.13642243	0.9998635999843186	3
ZNF628	-0.13642243	0.9998635999843186	3
ZBED5-AS1	-0.13646042	0.9998885227712205	5
USP30	-0.13672915	0.9998885227712205	5
TRPM4	-0.13672915	0.9998885227712205	5
TRUB2	-0.1367829	0.9998885227712205	5
CAMK2G	-0.13684577	1.0	1
PEMT	-0.13685653	0.9980339765977769	7
ANKHD1	-0.13685653	0.9980339765977769	7
RP11-468E2.4	-0.13685653	0.9980339765977769	7
LINC00662	-0.13685653	0.9980339765977769	7
NUDCD1	-0.13685653	0.9980339765977769	7
TCF12	-0.13685653	0.9980339765977769	7
YPEL2	-0.13685653	0.9980339765977769	7
CHPF2	-0.13685653	0.9980339765977769	7
RP5-887A10.1	-0.13694225	0.9989176757928435	6
SLC25A12	-0.13694225	0.9989176757928435	6
FAM32A	-0.1369897	1.0	4
ZFP69	-0.13702983	0.999963303507041	2
PLD6	-0.13706803	0.9998635999843186	3
SPEN	-0.13710608	0.999963303507041	2
ZNF747	-0.13736051	1.0	4
MTRF1	-0.13746646	1.0	4
ELL	-0.13753533	0.9998885227712205	5
RBM48	-0.13757241	1.0	4
YEATS2	-0.13757241	1.0	4
PGM2	-0.13757579	1.0	1
FLOT1	-0.13761684	0.9980339765977769	7
RPPH1	-0.13764109	0.9999810907733624	0
ABT1	-0.13769656	0.9998885227712205	5
PEX19	-0.13783656	0.9989176757928435	6
SNAP47	-0.13791537	0.9998635999843186	3
ZNF493	-0.13800241	0.9999810907733624	0
EHMT2	-0.1382499	0.999963303507041	2
JAKMIP1	-0.13831404	1.0	4
CHD7	-0.13839526	0.9998885227712205	5
ZFYVE28	-0.13886993	1.0	1
USP30	-0.1390027	1.0	4
TSPAN33	-0.1390027	1.0	4
KIF3C	-0.1390348	0.9999810907733624	0
CPNE2	-0.13913748	0.9980339765977769	7
JAZF1	-0.13913748	0.9980339765977769	7
C14orf80	-0.13913748	0.9980339765977769	7
ARSG	-0.13913748	0.9980339765977769	7
CTBP2	-0.13913748	0.9980339765977769	7
MIS18A	-0.13913748	0.9980339765977769	7
YES1	-0.13913803	0.9999810907733624	0
ATP8B3	-0.13913803	0.9999810907733624	0
R3HDM2	-0.13916162	1.0	4
IDO1	-0.13918965	0.9999810907733624	0
LINC00211	-0.13918965	0.9999810907733624	0
PRICKLE1	-0.1393445	0.9999810907733624	0
FSTL1	-0.1393445	0.9999810907733624	0
ABHD13	-0.13940161	0.9989176757928435	6
RP11-468E2.4	-0.13947354	0.9999810907733624	0
PCNX	-0.13957767	0.9998885227712205	5
CBX5	-0.13973688	0.999963303507041	2
UBE2D4	-0.13985027	1.0	4
TMEM140	-0.13999814	1.0	1
SAMD4B	-0.14006217	1.0	4
SPARC	-0.14042316	0.999963303507041	2
EMG1	-0.14048012	0.9999810907733624	0
ICAM2	-0.14051951	0.9989176757928435	6
CSRP1	-0.1405919	1.0	4
MLLT11	-0.1407802	0.9998635999843186	3
CD163	-0.14085488	0.9989176757928435	6
PGM2	-0.1410223	0.9998635999843186	3
DEDD	-0.14104791	0.9999810907733624	0
SNX20	-0.14112635	1.0	1
F13A1	-0.14129753	0.9998885227712205	5
CLEC10A	-0.14141841	0.9980339765977769	7
NNT-AS1	-0.14141841	0.9980339765977769	7
PIGU	-0.14141841	0.9980339765977769	7
KLF11	-0.14141841	0.9980339765977769	7
UQCC1	-0.14141841	0.9980339765977769	7
AAR2	-0.14141841	0.9980339765977769	7
BANP	-0.14141841	0.9980339765977769	7
TRIP12	-0.14141841	0.9980339765977769	7
SURF6	-0.14141841	0.9980339765977769	7
CYB561	-0.14141841	0.9980339765977769	7
ZNF493	-0.14141841	0.9980339765977769	7
WARS2	-0.14162001	0.9998885227712205	5
AC074138.3	-0.14220934	0.9999810907733624	0
MAP3K7	-0.14222139	1.0	1
SNAPIN	-0.14236881	0.9980339765977769	7
CCDC115	-0.14251524	0.9998635999843186	3
SLC25A14	-0.14259642	0.999963303507041	2
BMPR2	-0.14259647	0.9999810907733624	0
MAP3K7CL	-0.14274894	0.999963303507041	2
RNF213	-0.14293905	0.9980339765977769	7
TNFRSF9	-0.14301582	0.999963303507041	2
SLC22A18AS	-0.14301582	0.999963303507041	2
GFI1B	-0.14301582	0.999963303507041	2
SEPT5	-0.14301582	0.999963303507041	2
DLEU7	-0.14301582	0.999963303507041	2
LYSMD4	-0.14301582	0.999963303507041	2
PALLD	-0.14301582	0.999963303507041	2
RAB38	-0.14301582	0.999963303507041	2
GDF11	-0.14305095	1.0	1
GNG3	-0.14305095	1.0	1
INSL3	-0.14305095	1.0	1
AEBP1	-0.14305095	1.0	1
MCF2L	-0.14305095	1.0	1
MLX	-0.14308013	0.9998635999843186	3
CHPF2	-0.14342237	0.9999810907733624	0
ZBED5-AS1	-0.14345248	1.0	4
TOMM40	-0.14355485	0.9998885227712205	5
ZFYVE28	-0.14369935	0.9980339765977769	7
FRAT1	-0.14369935	0.9980339765977769	7
TNNI2	-0.14369935	0.9980339765977769	7
FAM63A	-0.1437146	1.0	1
BCL2A1	-0.1438732	0.9989176757928435	6
SAFB2	-0.14398007	1.0	1
ZNF682	-0.14401326	1.0	1
PDE6B	-0.14427872	1.0	1
TARSL2	-0.144406	1.0	4
ABHD5	-0.14451195	1.0	4
ACTL6A	-0.14452228	0.9998885227712205	5
RP5-1073O3.7	-0.14453273	0.9998635999843186	3
RAB2A	-0.14454395	0.9989176757928435	6
AC113189.5	-0.14476752	0.9989176757928435	6
GNG11	-0.14476752	0.9989176757928435	6
BCDIN3D	-0.14476752	0.9989176757928435	6
SREBF1	-0.14476752	0.9989176757928435	6
SLC16A5	-0.14477482	0.9998635999843186	3
TRAPPC12-AS1	-0.14477482	0.9998635999843186	3
CXCL10	-0.14477482	0.9998635999843186	3
AC147651.3	-0.14477482	0.9998635999843186	3
RP11-532F6.3	-0.14477482	0.9998635999843186	3
RP11-5C23.1	-0.14477482	0.9998635999843186	3
CTB-113I20.2	-0.14477482	0.9998635999843186	3
RP5-894A10.2	-0.14477482	0.9998635999843186	3
TMTC2	-0.14477482	0.9998635999843186	3
ARPC4	-0.14483982	0.9980339765977769	7
PXMP4	-0.14503658	0.999963303507041	2
SERPINE2	-0.14527471	0.9998885227712205	5
PHF5A	-0.14546077	0.9998635999843186	3
C16orf54	-0.14570287	0.9998635999843186	3
SLC4A7	-0.1459803	0.9980339765977769	7
R3HDM2	-0.1459803	0.9980339765977769	7
RBM48	-0.1459803	0.9980339765977769	7
WDR44	-0.14606601	0.999963303507041	2
RASD1	-0.14634846	0.9998635999843186	3
OXLD1	-0.14650196	1.0	1
DENND1C	-0.14650986	0.9998635999843186	3
PTGES2	-0.14659056	0.9998635999843186	3
